variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	num_eigenvalues	combination	n_unique	cos	cos_std	n_parcel	n_task
0.045289451959618726	0.021111599054143084	-10609.484668794932	-1000000006679.3398	-41.58455204308018	-64.19858163571854	7	(4, 15, 19, 20, 23, 26, 27)	7	0.7789290547370911	0.07382458448410034	2	7
0.039269626078840866	0.01505557838468069	-1000000006260.6393	-2000000005602.7798	-64.14452112154714	-87.22983697753486	7	(1, 5, 11, 13, 17, 19, 21)	7	0.786031186580658	0.07316075265407562	2	7
0.04394964850155995	0.021810863731268917	-10994.849785864866	-1000000010663.0289	-41.56319927465184	-64.77941444482644	7	(7, 10, 11, 15, 18, 20, 23)	7	0.7883739471435547	0.07663026452064514	2	7
0.038343068831430516	0.016243339477996294	-1000000005560.9137	-2000000004660.7927	-63.98853880087355	-86.78436628809487	7	(5, 6, 9, 10, 15, 20, 27)	7	0.781658411026001	0.0757082998752594	2	7
0.04567828424292747	0.014742165729639538	-1000000003795.7118	-1000000033688.2759	-62.114754432041224	-68.54872342201129	7	(3, 7, 15, 16, 21, 25, 27)	7	0.7829201817512512	0.07576598972082138	2	7
0.04292394032618695	0.01838684109788043	-4036.982172007304	-1000000003725.2849	-40.59765669401938	-64.01873876301102	7	(0, 1, 4, 11, 12, 15, 18)	7	0.7833214402198792	0.07548658549785614	2	7
0.042014518216094664	0.015344058202707157	-98249.07599608542	-1000000039663.3351	-46.477092531719265	-68.6194157519281	7	(5, 6, 7, 8, 15, 19, 26)	7	0.7820056080818176	0.07406797260046005	2	7
0.03947069657004015	0.013685801371244234	-15727.868783639013	-1000000014567.3237	-45.43970307551152	-68.48947192406574	7	(6, 8, 11, 15, 19, 21, 25)	7	0.7838123440742493	0.07779593765735626	2	7
0.04058677077902005	0.017736370966229344	-6156.079631288487	-1000000005469.1459	-42.34248095328448	-65.34528998466783	7	(2, 3, 9, 12, 18, 19, 21)	7	0.7710778713226318	0.0691981166601181	2	7
0.04070872004013407	0.019592268260962876	-10740.318739876613	-1000000009798.5309	-42.64224199430322	-65.38529655814366	7	(6, 11, 13, 15, 19, 24, 27)	7	0.7763225436210632	0.07385307550430298	2	7
0.031944822896318704	0.014901552019269702	-1000000005313.5203	-2000000004421.125	-64.15004258113001	-86.64772271989526	7	(5, 6, 9, 13, 18, 19, 24)	7	0.7793798446655273	0.06889814883470535	2	7
0.0374570764155598	0.013592166939983464	-1000000008153.4241	-2000000005190.986	-65.50206153067647	-87.57457313084436	7	(5, 6, 8, 9, 10, 15, 27)	7	0.7866633534431458	0.07370445132255554	2	7
