metric,value,n_parcel
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7527696127686849,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7846436845493131,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7623736571121764,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7530833347070091,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7580007449960311,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7543866435959062,4
inverse_trace_mc,0.7530833347070091,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7527696127686849,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7543866435959062,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7521276609328806,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7675574234259658,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7757247186286204,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.7667374923057585,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7594433184005895,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.8023827544306418,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7506944621269139,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7858242728465036,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7476635518613962,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7768536826962279,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7675574234259658,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7506944621269139,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7731014664516667,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7858242728465036,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7623736571121764,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7580007449960311,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7731014664516667,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7506944621269139,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7617507204997181,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7476635518613962,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7594433184005895,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.8023827544306418,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7731014664516667,4
inverse_trace_mc,0.7594433184005895,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7768536826962279,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.772187228228118,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7757247186286204,4
inverse_trace_mc,0.7527696127686849,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.8023827544306418,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7521276609328806,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7566768401917484,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7594972087703179,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7623736571121764,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7506944621269139,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7668673871557689,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7716916395658066,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7675574234259658,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7476635518613962,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7629735338214926,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7527696127686849,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7675574234259658,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7565436523696162,4
inverse_trace_mc,0.7506944621269139,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7530833347070091,4
inverse_trace_mc,0.7506944621269139,4
inverse_trace_mc,0.7580007449960311,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7731014664516667,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7623736571121764,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7580007449960311,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7757247186286204,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7521276609328806,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7527696127686849,4
inverse_trace_mc,0.7613988391041628,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.748737096294826,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7462822873336803,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.7580735920621281,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7594433184005895,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7676848514069604,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7393469286167743,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7434903465507778,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7598339728122424,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7358284489776646,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7580516531548535,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7365288048720533,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7711038523292775,4
inverse_trace_mc,0.7430133779851079,4
inverse_trace_mc,0.7530833347070091,4
inverse_trace_mc,0.7383110315994784,4
inverse_trace_mc,0.7378301539854193,4
inverse_trace_mc,0.781405502664367,4
inverse_trace_mc,0.7589931170332004,4
inverse_trace_mc,0.7490235596715267,4
inverse_trace_mc,0.7592690573758647,4
inverse_trace_mc,0.7455186054501787,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7423164154379824,4
inverse_trace_mc,0.7378301539854193,4
