variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	eigenvalues	num_eigenvalues	n_tasks	combination	n_unique	combination_tuple	cos
0.039182160856951906	0.03309712391074792	-700.472457656644	-511.0635821293295	-19.539119412112804	-14.339762677462529	[0.018409577087306034, 0.012010029325292116, 0.002677517498149769]	3	4	(8, 17, 20, 26)	4	(8, 17, 20, 26)	0.8234078442845562
0.03956350342435569	0.03544066630644793	-834.5177582730912	-531.0849571544411	-19.93450054731587	-14.330613078502507	[0.022539603296250595, 0.010336808884789791, 0.002564254125407545]	3	4	(1, 8, 18, 28)	4	(1, 8, 18, 28)	0.8004047069942989
0.021784309293842875	0.01713457530088573	-966.9303523874902	-696.2189281547222	-21.377727910153634	-15.917023905872142	[0.009582515493809209, 0.005000192417900516, 0.002551867389176003]	3	4	(6, 22, 24, 26)	4	(6, 22, 24, 26)	0.928313178519038
0.026274894684260818	0.014493419928172432	-1013.232534875551	-908.4101365109846	-21.063459874768235	-16.5440140250136	[0.008280346343180455, 0.004434082794559895, 0.001778990790432083]	3	4	(5, 8, 26, 28)	4	(5, 8, 26, 28)	0.8770591669250906
0.029236161119738695	0.024928340277495277	-776.2616925682255	-425.4979379094949	-20.361684875277433	-14.639480412438788	[0.013526138543817947, 0.0059657470392249804, 0.005436454694452352]	3	4	(5, 20, 21, 26)	4	(5, 20, 21, 26)	0.9139683666878068
0.05203765371603131	0.04352701926913752	-484.8794086129234	-288.96437770395926	-18.297392338849466	-13.18917859070737	[0.024721165469055437, 0.012972461471169405, 0.005833392328912677]	3	4	(2, 4, 8, 15)	4	(2, 4, 8, 15)	0.8845390221743165
0.04749483952732774	0.034192138144601	-803.6860263018758	-578.4810410375921	-19.647339253808568	-14.668450633962866	[0.025019643737728664, 0.006586407521416953, 0.002586086885455387]	3	4	(4, 18, 19, 25)	4	(4, 18, 19, 25)	0.816923114656349
0.03937472183499781	0.03518706735775217	-664.9784800099148	-376.2295965783692	-19.521052070601563	-13.898765875850973	[0.020474139642682136, 0.010385845343679243, 0.004327082371390791]	3	4	(1, 18, 25, 28)	4	(1, 18, 25, 28)	0.8012640130760578
0.03251952587443636	0.027302106620911575	-817.7433778955561	-368.7290616859028	-20.156936987721224	-14.254942336561099	[0.011714569773767485, 0.01018838578517356, 0.00539915106197053]	3	4	(3, 13, 21, 26)	4	(3, 13, 21, 26)	0.8808395914218777
0.03187961965283577	0.022057933415102385	-1124.1392754573185	-994.425538720835	-20.66018604611482	-15.926257632374707	[0.014148074378505536, 0.006615502131588961, 0.0012943569050078863]	3	4	(6, 10, 20, 28)	4	(6, 10, 20, 28)	0.9029555242796906
0.06478330424630727	0.054857150863413175	-513.9293361159214	-211.77004332659445	-17.762750371030968	-12.358662792901601	[0.027396432822111613, 0.01937351000191626, 0.008087208039385306]	3	4	(3, 5, 16, 23)	4	(3, 5, 16, 23)	0.7919684970963318
0.06028464595183915	0.04224800207347806	-429.0226037914299	-279.50625174544945	-17.81160045453219	-13.223675026139807	[0.024841941323402263, 0.010432384149397471, 0.006973676600678323]	3	4	(0, 20, 23, 28)	4	(0, 20, 23, 28)	0.8669257562774911
0.024426845236601918	0.015565753850700454	-2091.9272341236388	-1923.8903195219466	-22.380196969483595	-17.54506656420581	[0.011835189281843772, 0.003069911720884244, 0.0006606528479724378]	3	4	(9, 24, 26, 27)	4	(9, 24, 26, 27)	0.8392908827154586
0.027548574687312553	0.022082357053370156	-735.7940136710749	-483.2204118030946	-20.414990214489876	-15.003341462780755	[0.011757557050249574, 0.006010726837844251, 0.0043140731652763315]	3	4	(5, 7, 26, 28)	4	(5, 7, 26, 28)	0.8416442865525927
0.047885057690468386	0.03718015310324868	-534.6490747302423	-408.4987165193897	-18.652365543713575	-13.93705858941146	[0.023269927434974004, 0.01016729330234373, 0.0037429323659309397]	3	4	(3, 4, 17, 28)	4	(3, 4, 17, 28)	0.8002303130661531
0.030005266318695024	0.019180304283180336	-699.2067815884933	-510.33291556432084	-20.172826709148477	-15.281387034278413	[0.0086115091521895, 0.006340211562263361, 0.004228583568727474]	3	4	(7, 14, 15, 27)	4	(7, 14, 15, 27)	0.9012533484176842
0.024088895629160386	0.010911678327959409	-1449.7046161918743	-1271.8470272386157	-22.035715151847427	-17.52686239597511	[0.006938876148246776, 0.002636757072552916, 0.0013360451071597172]	3	4	(5, 8, 11, 26)	4	(5, 8, 11, 26)	0.9304411274562511
0.06050520871132659	0.03970289045593482	-550.763796860202	-482.78738890255227	-18.13384262698746	-14.057277497859218	[0.026528022045721612, 0.01030145134539976, 0.0028734170648134494]	3	4	(3, 23, 24, 28)	4	(3, 23, 24, 28)	0.8794581843738015
0.01856184970663613	0.012542701371520871	-1063.9712265585345	-872.0754534887892	-21.88331421230986	-16.702115410916537	[0.005914018128114563, 0.004561551056840665, 0.0020671321865656424]	3	4	(6, 8, 21, 27)	4	(6, 8, 21, 27)	0.8552830516812854
0.034117762598859805	0.02952543042051229	-736.4605206551419	-429.8360779096172	-20.033847409148702	-14.4163058774791	[0.018263097233801588, 0.006928711438221744, 0.004333621748488957]	3	4	(0, 9, 17, 27)	4	(0, 9, 17, 27)	0.8246768822185153
0.04026707395698818	0.03354517244836863	-521.8353197379242	-343.282443879078	-18.954409713906745	-13.83305062196835	[0.01741865960063303, 0.010996615499173178, 0.005129897348562421]	3	4	(0, 19, 20, 27)	4	(0, 19, 20, 27)	0.8591275928447007
0.029703217330054005	0.024916944231199094	-752.8825934448987	-511.27744741275825	-20.321700294157978	-14.875589711097257	[0.014093482040258317, 0.007581081538098762, 0.0032423806528420166]	3	4	(10, 15, 24, 25)	4	(10, 15, 24, 25)	0.9638975838061749
0.03059957222728415	0.02597291512485065	-1492.2378194056614	-1227.006009684659	-21.83942699022615	-16.390889956738924	[0.021859159820749208, 0.0029218787207190957, 0.0011918765833823465]	3	4	(6, 8, 10, 17)	4	(6, 8, 10, 17)	0.8191473006892984
0.049945458347600225	0.04122359689781026	-1221.3416791204759	-919.9032622389617	-20.063669901632856	-14.970268871873	[0.03263716310979801, 0.0072556552237576935, 0.0013307785642545542]	3	4	(6, 11, 14, 23)	4	(6, 11, 14, 23)	0.8957855581629154
0.057709955573906194	0.04388825140933984	-391.13694123346954	-260.3965188651215	-17.617423833734012	-13.020101026607126	[0.022980957797468574, 0.014042440384831293, 0.006864853227039974]	3	4	(2, 4, 7, 18)	4	(2, 4, 7, 18)	0.7962646475755539
0.04174120022671287	0.037609389397456436	-781.6242982045064	-299.26763391120153	-19.488404597472638	-13.493545191143726	[0.021203199004022653, 0.009691026760090397, 0.006715163633343391]	3	4	(4, 10, 13, 16)	4	(4, 10, 13, 16)	0.7941168386007962
0.03276361492978331	0.01667503236908232	-891.0005908043306	-759.162328385461	-20.508535699794912	-16.05342766136642	[0.008977458233198378, 0.00556051499080391, 0.0021370591450800324]	3	4	(3, 4, 6, 9)	4	(3, 4, 6, 9)	0.9673697687985894
0.03999699054473712	0.03731997458541101	-3872.4967430250636	-2452.632385073507	-22.24547755085645	-15.871431309563153	[0.02494096946225386, 0.011949609187060766, 0.00042939593609638785]	3	4	(5, 6, 13, 18)	4	(5, 6, 13, 18)	0.7947158098354326
0.027065208476833334	0.018692562832816877	-752.1902188063929	-607.3849656945225	-20.442791912394274	-15.583229541647315	[0.010098142709786114, 0.00554610581491224, 0.0030483143081185228]	3	4	(4, 10, 14, 26)	4	(4, 10, 14, 26)	0.8936408658925611
0.03892896089279611	0.033872411396734456	-680.5816454592511	-291.39549659716687	-19.42364100674888	-13.596543964899423	[0.016320907022590505, 0.009638415021494956, 0.007913089352648993]	3	4	(1, 9, 12, 18)	4	(1, 9, 12, 18)	0.8133470176504001
0.04613369496525843	0.040990258669731106	-485.5805930714223	-248.97123460320904	-18.489759776098573	-13.082418344494698	[0.021116731604766563, 0.010346405288621048, 0.0095271217763435]	3	4	(1, 3, 17, 28)	4	(1, 3, 17, 28)	0.8080533139996863
0.027353648647033997	0.02341350527045297	-715.7586632070252	-428.68005192073963	-20.336327877151227	-14.717495806795124	[0.010708897535285245, 0.007921210003717176, 0.004783397731450551]	3	4	(1, 9, 12, 27)	4	(1, 9, 12, 27)	0.8730163637781189
0.03802779378901992	0.02845929857754062	-552.301752910096	-438.58274314820346	-19.19180080396555	-14.50764188965507	[0.01760566494461354, 0.006437522648718024, 0.0044161109842090545]	3	4	(12, 14, 16, 28)	4	(12, 14, 16, 28)	0.8100221779910083
0.035475886752664554	0.028206158371886936	-602.4301281866024	-377.4571380538405	-19.474355932801345	-14.269402477837609	[0.015146410530923141, 0.007369596932867219, 0.005690150908096576]	3	4	(1, 16, 22, 24)	4	(1, 16, 22, 24)	0.8110099283658302
0.03506874054909019	0.024615894333671545	-663.0458935033678	-444.37178205525043	-19.791716541263366	-14.71802982982218	[0.013476373543102306, 0.006533642687243648, 0.0046058781033255876]	3	4	(7, 13, 24, 28)	4	(7, 13, 24, 28)	0.8490285064004736
0.06996766557067567	0.05307191088981096	-430.2314640604818	-348.30565431720913	-17.28843719437483	-13.003450127560122	[0.027612697239124552, 0.02169991844147339, 0.0037592952092130143]	3	4	(3, 4, 17, 23)	4	(3, 4, 17, 23)	0.8047542194139865
0.03774406588207573	0.02764840920115998	-719.8251596102405	-516.0205897521498	-19.671438483230588	-14.717746914421578	[0.016381893125262063, 0.008273485746764814, 0.002993030329133104]	3	4	(7, 16, 20, 21)	4	(7, 16, 20, 21)	0.8487024149659836
0.029290474942055517	0.0247471951584541	-766.7458937931291	-440.86361217055895	-20.343687094018026	-14.698152477696805	[0.013522132884820307, 0.006564932158688025, 0.004660130114945769]	3	4	(0, 3, 11, 22)	4	(0, 3, 11, 22)	0.9902216640888017
0.061033938438708156	0.053732151850045026	-395.26673820359855	-191.98845796783814	-17.485749353200397	-12.272401203304074	[0.026480742629208208, 0.01661919395143368, 0.010632215269403137]	3	4	(2, 15, 16, 28)	4	(2, 15, 16, 28)	0.7734123938107956
0.025254157384503467	0.01883329967124406	-1525.6669384739025	-1313.3677097215814	-21.59249120127183	-16.471016819376718	[0.011071394036725761, 0.0068331411884773275, 0.0009287644460409736]	3	4	(5, 24, 26, 27)	4	(5, 24, 26, 27)	0.8678719570576549
0.021951542322791468	0.015316105311595106	-1283.5134718123345	-1088.7737768054378	-21.854447124458083	-16.728614204254484	[0.009895438942377106, 0.0040733556399380234, 0.001347310729279976]	3	4	(6, 10, 24, 25)	4	(6, 10, 24, 25)	0.9314802842118185
0.04870868915575991	0.04307764562928758	-620.6339269850637	-256.2255425815107	-18.714231837773646	-13.019486153341706	[0.021290203275559735, 0.014708737620902676, 0.007078704732825165]	3	4	(5, 15, 17, 20)	4	(5, 15, 17, 20)	0.8339284353326292
0.02439353748453416	0.015477638603212	-1272.8777696897837	-1109.2976500322466	-21.700237830087424	-16.84036505176736	[0.010970428720471319, 0.0030609739278456916, 0.0014462359548949894]	3	4	(5, 7, 11, 21)	4	(5, 7, 11, 21)	0.909653718602561
0.04113018818068479	0.03873601076869902	-740.0507143709767	-292.50592980367145	-19.512498173713794	-13.423001494855013	[0.02227855263613195, 0.009346471555201184, 0.00711098657736589]	3	4	(0, 11, 13, 19)	4	(0, 11, 13, 19)	0.8161617671162821
0.026200040148160398	0.01766878899269133	-884.2419861294318	-672.4263758401249	-20.90403015055361	-15.813332206801796	[0.009724518893888723, 0.0053251298394529035, 0.002619140259349702]	3	4	(6, 15, 21, 27)	4	(6, 15, 21, 27)	0.8989992397234937
0.04110140300535109	0.03287606933649974	-646.3894689723544	-459.3262229199677	-19.187399413434104	-14.211216586146861	[0.017077531473126496, 0.012692802580832, 0.0031057352825412457]	3	4	(12, 18, 20, 22)	4	(12, 18, 20, 22)	0.8242877837336192
0.03390389151608955	0.02936139992916901	-771.6799181873303	-521.1319200004765	-20.169446769595048	-14.69109682231522	[0.01916892701878725, 0.007154782903506288, 0.003037690006875471]	3	4	(5, 14, 19, 25)	4	(5, 14, 19, 25)	0.8271208713046517
0.05243596800042216	0.029932381537097527	-925.2695810914727	-840.8482315381236	-19.212132702247736	-15.096872047061611	[0.01749393750822266, 0.010994888954492325, 0.0014435550743825392]	3	4	(1, 15, 16, 18)	4	(1, 15, 16, 18)	0.8709587220259277
0.03663533651566988	0.02526653057355148	-906.3698280438166	-768.2597197295302	-20.04804168673636	-15.366388459676651	[0.015810334258113318, 0.0077184254096054165, 0.0017377709058327452]	3	4	(0, 1, 17, 27)	4	(0, 1, 17, 27)	0.8918425155500577
0.03203962170566827	0.0294198493389511	-1133.5669104287274	-673.6404294897424	-21.178686842854205	-15.08707864629085	[0.021096599136948883, 0.0061686826373942094, 0.0021545675646080097]	3	4	(5, 9, 16, 21)	4	(5, 9, 16, 21)	0.8098683269680153
0.034145129830931424	0.02801542587108148	-3681.8007936381837	-3362.492124703963	-21.903144101329985	-16.695817420169558	[0.017289036054887134, 0.010414730726485515, 0.0003116590897088322]	3	4	(1, 19, 25, 26)	4	(1, 19, 25, 26)	0.8561477829746845
0.036839260470464166	0.022915041722435702	-914.8096849181047	-738.8109062964751	-20.090434223673952	-15.624201211022854	[0.015980897292414288, 0.004796193142295108, 0.0021379512877263084]	3	4	(0, 1, 7, 19)	4	(0, 1, 7, 19)	0.8910242183707111
0.02890802841396261	0.021747314341958607	-787.3557368588201	-564.4090935133357	-20.437261228539228	-15.226169035105428	[0.011894642008640762, 0.006864586726024463, 0.00298808560729338]	3	4	(7, 8, 13, 14)	4	(7, 8, 13, 14)	0.85452570850211
0.06149628105433441	0.048838346254779355	-431.6113243297668	-259.1218132051373	-17.784712977648624	-12.88888508827717	[0.0296194359541058, 0.012266666767360759, 0.006952243533312796]	3	4	(1, 14, 16, 23)	4	(1, 14, 16, 23)	0.8097312827361485
0.053138534202690726	0.046248039038429306	-673.7327138962492	-305.7805183867326	-18.83905967213244	-13.112942876186807	[0.024135049436762538, 0.017268958408919, 0.004844031192747766]	3	4	(2, 5, 17, 26)	4	(2, 5, 17, 26)	0.8234425750601688
0.03188370286044355	0.02434371921381053	-560.6583524452348	-390.942577169842	-19.557032270911943	-14.52443044711541	[0.010324178966075053, 0.008220041018672767, 0.005799499229062711]	3	4	(0, 11, 13, 14)	4	(0, 11, 13, 14)	0.9092409129177884
0.035535710406135554	0.030603107630127312	-842.221763347566	-508.36545970270765	-20.241746716174013	-14.58640553834434	[0.020002161039767534, 0.0075292785391029545, 0.0030716680512568235]	3	4	(4, 17, 21, 25)	4	(4, 17, 21, 25)	0.8274839813867709
0.06727509297042793	0.04870467766553529	-485.05743847336254	-267.9525041301366	-17.782313555621553	-12.861202865141315	[0.025117766100809288, 0.017768214155272972, 0.005818697409453032]	3	4	(2, 5, 21, 23)	4	(2, 5, 21, 23)	0.8714944176387397
0.054390619935700005	0.04510969224003651	-584.624276317363	-362.24802870642	-18.706119338192053	-13.55311929735283	[0.03144993401497764, 0.009134351492610656, 0.004525406732448207]	3	4	(6, 7, 15, 23)	4	(6, 7, 15, 23)	0.8541835958344824
0.040411261588368344	0.035870025850966304	-663.1374099716479	-358.5133097977887	-19.444538532534498	-13.821026679386225	[0.021354675404547614, 0.009728160120693422, 0.004787190325725267]	3	4	(3, 5, 18, 26)	4	(3, 5, 18, 26)	0.8160415541074637
0.038024341119916025	0.0312822951170402	-754.0483316882611	-469.6897496811287	-19.815611312058557	-14.380191513338714	[0.01852247689835297, 0.009543539915849324, 0.0032162783028379027]	3	4	(17, 20, 21, 25)	4	(17, 20, 21, 25)	0.8388865847009918
0.04517808782727576	0.033525953547341815	-958.8256278655817	-771.4389291875201	-19.86923608229407	-15.021476911822173	[0.024648010089382395, 0.007188033772114024, 0.0016899096858453994]	3	4	(13, 17, 20, 22)	4	(13, 17, 20, 22)	0.8203624241974327
0.04304959196384442	0.03742537190894633	-544.0850951104871	-283.81120637593364	-18.839693443129708	-13.413416505289563	[0.019833396534767053, 0.010208047178489844, 0.007383928195689426]	3	4	(3, 13, 16, 26)	4	(3, 13, 16, 26)	0.8086018913881619
0.03334769284293574	0.02758504437245249	-607.0959469331262	-347.53615828691335	-19.583248547039815	-14.164307122694686	[0.012396208570840391, 0.00846600499866604, 0.006722830802946054]	3	4	(1, 3, 24, 26)	4	(1, 3, 24, 26)	0.8755624233541784
0.03282219551911087	0.02671365581246961	-725.6621831324567	-441.3943489146153	-20.080561726396574	-14.5984900049558	[0.015744001531315662, 0.006511334464407204, 0.00445831981674674]	3	4	(0, 7, 8, 19)	4	(0, 7, 8, 19)	0.8432361240190852
0.05074570623151364	0.036514025637427276	-1091.208576996446	-833.5354330036278	-19.997151448305686	-14.833630078303221	[0.02508251776398155, 0.009989679269887858, 0.00144182860355787]	3	4	(5, 15, 16, 18)	4	(5, 15, 16, 18)	0.8388827165528766
0.030917545689995243	0.02295236295979296	-2087.307458008507	-1536.224045293156	-21.600989871466435	-16.401957351056573	[0.016030457174428005, 0.006159414086631591, 0.0007624916987333631]	3	4	(7, 16, 26, 27)	4	(7, 16, 26, 27)	0.8513878272045557
0.0428841116521487	0.029392696896900876	-1149.9042519864493	-638.5307593535942	-20.819117119598403	-15.043297902137098	[0.02123300516268209, 0.0057676536187833815, 0.002392038115435402]	3	4	(9, 18, 19, 21)	4	(9, 18, 19, 21)	0.8205384505275511
0.024180034112808554	0.01836630644639801	-933.5965451182328	-541.9103066018475	-21.039601798476234	-15.444878669548913	[0.008918331017234256, 0.0053009313101552175, 0.004147044119008538]	3	4	(9, 11, 14, 21)	4	(9, 11, 14, 21)	0.8727435322849676
0.059536491770843476	0.03719390329008499	-724.2547399031545	-616.8498781227257	-18.605316084822398	-14.311149696691256	[0.019640696500441805, 0.015559853545072767, 0.0019933532445704167]	3	4	(0, 1, 20, 23)	4	(0, 1, 20, 23)	0.8921276774831631
0.0320230894887865	0.02560170613772819	-629.6043448810852	-458.71174765939037	-19.770358009761978	-14.66853989840871	[0.013353527897142657, 0.00848917717553256, 0.003759001065052972]	3	4	(11, 12, 20, 25)	4	(11, 12, 20, 25)	0.9349576043747169
0.044989184949304775	0.036368828701580334	-1458.8469614466371	-1199.859695356433	-21.280974390294404	-16.02367844084202	[0.032404040675778886, 0.0027160680570117125, 0.0012487199687897358]	3	4	(6, 11, 17, 18)	4	(6, 11, 17, 18)	0.8235277280550064
0.03207310710663382	0.02113448564967387	-655.1973981510354	-542.1991703838502	-19.81049646342	-15.220947010047094	[0.01125652476723206, 0.006553067376690313, 0.003324893505751499]	3	4	(3, 14, 25, 28)	4	(3, 14, 25, 28)	0.8768493106111785
0.047204148201360464	0.03228136745706895	-791.1385428573327	-613.6916746717734	-19.491544629800575	-14.730074040097076	[0.021879514736016802, 0.008156613950421204, 0.0022452387706309415]	3	4	(3, 16, 19, 27)	4	(3, 16, 19, 27)	0.834213188640979
0.024493124337822574	0.01470605790062465	-1482.1712823311614	-1332.373033459081	-21.84099907502563	-17.092365768555883	[0.010094145585510942, 0.0035621256041775576, 0.0010497867109361496]	3	4	(6, 8, 11, 24)	4	(6, 8, 11, 24)	0.9500199784835317
0.0345349694760399	0.029471626717456338	-714.2808394653903	-398.5435032367119	-19.84260867491989	-14.260059023793762	[0.016020580890667255, 0.009009057025763295, 0.0044419888010257865]	3	4	(1, 6, 14, 16)	4	(1, 6, 14, 16)	0.8260621062860323
0.02898860882197728	0.020939091498986772	-1417.4306379291302	-1234.4075798219862	-21.213654570974562	-16.179687979369312	[0.0117210473487709, 0.008245098646800716, 0.000972945503415155]	3	4	(0, 4, 10, 11)	4	(0, 4, 10, 11)	0.9018757839161698
0.023966079226779447	0.016037277885735064	-836.1390499575076	-657.2815149035016	-20.93794507283348	-15.92225822545944	[0.007732306998002498, 0.00538238526094111, 0.0029225856267914574]	3	4	(1, 7, 21, 27)	4	(1, 7, 21, 27)	0.9307641137326003
0.037098118214675325	0.0205336397512528	-937.1222340077513	-683.215480112902	-20.409410542636977	-15.534030386842149	[0.010456430405105601, 0.007908655489501154, 0.0021685538566460468]	3	4	(13, 20, 24, 25)	4	(13, 20, 24, 25)	0.8769564237162143
0.023668860072144103	0.014281624003827948	-3446.258342484386	-2415.8026291661154	-22.770698790137576	-17.69537467451461	[0.008983414405358539, 0.004821355116551372, 0.00047685448191803686]	3	4	(6, 25, 27, 28)	4	(6, 25, 27, 28)	0.8542811140102239
0.03687462777663949	0.031669559231945824	-785.1400788763515	-447.4955386554043	-19.945974457980366	-14.344120226282545	[0.019907163962115598, 0.008112756163719845, 0.0036496391061103797]	3	4	(4, 6, 18, 26)	4	(4, 6, 18, 26)	0.8019953597378774
0.03796790969883415	0.03002764537245325	-925.3900154617902	-693.0239788608139	-20.11592001314046	-14.868906841343243	[0.01705577483335292, 0.011135630053536984, 0.0018362404855633474]	3	4	(0, 1, 9, 18)	4	(0, 1, 9, 18)	0.8186865442040183
0.044648062695448285	0.03887408531541636	-635.2055082239389	-292.55797506791623	-19.041012438659493	-13.391997250752155	[0.02118623243993225, 0.011318782592042609, 0.006369070283441507]	3	4	(5, 18, 20, 24)	4	(5, 18, 20, 24)	0.7935747823155124
0.019147760600369355	0.013305059182984287	-1002.6735111162848	-797.6013791026867	-21.713464640485704	-16.502726651254616	[0.006772417369056077, 0.004052299413631322, 0.002480342400296887]	3	4	(6, 7, 22, 25)	4	(6, 7, 22, 25)	0.8958089293609603
0.05715746999605792	0.04959415634615695	-399.5959376681071	-249.437575638863	-17.72664517544571	-12.753025928423853	[0.026422975353057706, 0.01655720875605793, 0.00661397223704131]	3	4	(2, 12, 15, 20)	4	(2, 12, 15, 20)	0.8941068036809412
0.045409676719192375	0.04022685964808534	-858.66360608681	-491.154685824083	-20.12999563858921	-14.305112349321028	[0.031211709204323795, 0.005333602897848258, 0.003681547545913289]	3	4	(6, 21, 23, 27)	4	(6, 21, 23, 27)	0.8493512601570304
0.030731028489188086	0.021685583590497666	-1107.653988274635	-811.3840417399531	-20.93546799004924	-15.811254152194287	[0.014894217095456148, 0.004946642712389327, 0.0018447237826521908]	3	4	(6, 12, 16, 21)	4	(6, 12, 16, 21)	0.8262883295281603
0.03907224939684492	0.030080444276743622	-789.6138692885795	-672.062854353064	-19.542971572414178	-14.79975240167017	[0.014972045781791721, 0.013220289371901988, 0.0018881091230499145]	3	4	(0, 1, 13, 15)	4	(0, 1, 13, 15)	0.8672064546045183
0.04423997148433883	0.03634686066383521	-645.9979053647045	-466.5082296026302	-19.28545300264158	-14.173360637652138	[0.023944188356203672, 0.009243745262429085, 0.0031589270452024513]	3	4	(2, 14, 24, 26)	4	(2, 14, 24, 26)	0.9029869985085258
0.03838669924087983	0.03337552800950029	-618.5407004940912	-366.50384806522953	-19.398759065519116	-13.935354106418206	[0.018168906319365026, 0.010601211387930666, 0.004605410302204601]	3	4	(0, 4, 17, 27)	4	(0, 4, 17, 27)	0.8305057165096997
0.03954432808897782	0.03100578534162853	-693.4673910156685	-444.5613409994308	-19.767530020187632	-14.431848506209885	[0.020647095917875738, 0.006001404657617712, 0.004357284766135079]	3	4	(0, 2, 22, 25)	4	(0, 2, 22, 25)	0.9181693918941187
0.037464345967393176	0.03239572739240179	-1191.1986465844375	-920.7260112171282	-20.65981847075581	-15.166384087991073	[0.02216250777001459, 0.008923533163457738, 0.0013096864589294602]	3	4	(3, 6, 10, 17)	4	(3, 6, 10, 17)	0.8354520179552959
0.03539620985856372	0.027719299528245735	-574.3106198468922	-403.7503142152025	-19.365389296282906	-14.376473857438405	[0.014653368957649727, 0.00846577479815736, 0.004600155772438651]	3	4	(11, 13, 15, 22)	4	(11, 13, 15, 22)	0.879559359130802
0.03631429376246571	0.028213876605884286	-640.5608570963611	-422.55823148031277	-19.56597259194872	-14.432504077111982	[0.01618940163701965, 0.007691155003474288, 0.004333319965390348]	3	4	(3, 7, 16, 22)	4	(3, 7, 16, 22)	0.8381325277249531
0.021746499739598555	0.017774809736994704	-4066.3501734313736	-3700.201284154532	-23.471251074802588	-17.686222093089857	[0.010832860905165215, 0.006652728811709722, 0.00028922002011976645]	3	4	(21, 24, 25, 26)	4	(21, 24, 25, 26)	0.8791623252623534
0.0223440411517465	0.015318033144075429	-980.3037010189041	-771.2740490080319	-21.435551906935917	-16.27248837427623	[0.009076325733033694, 0.0036670154120506445, 0.0025746919989910895]	3	4	(7, 8, 14, 26)	4	(7, 8, 14, 26)	0.8857856468356755
0.02613992717548471	0.021069132898535868	-729.4438962611216	-458.6631163196814	-20.45531543325844	-14.983905612487177	[0.009533591258059484, 0.006580049747322268, 0.004955491893154116]	3	4	(0, 12, 24, 25)	4	(0, 12, 24, 25)	0.9510702638390702
0.0531306242268062	0.03945109290637948	-815.8004790308639	-587.4551941949294	-19.316792779982727	-14.266627531070439	[0.026004845078001333, 0.011273747731411233, 0.002172500096966913]	3	4	(7, 9, 23, 28)	4	(7, 9, 23, 28)	0.8363494601548314
0.04568981486584825	0.03441229661656385	-975.7562449935385	-795.0258268505322	-20.15112306161425	-15.214451971113697	[0.027633337900831743, 0.0049879865109980085, 0.001790972204734103]	3	4	(16, 17, 26, 28)	4	(16, 17, 26, 28)	0.799535041544228
0.04142553537924437	0.035657528891421424	-503.2083492549458	-311.13011555044284	-18.855457664949604	-13.637997350964568	[0.02017356285956238, 0.008602123818267372, 0.006881842213591673]	3	4	(4, 14, 17, 24)	4	(4, 14, 17, 24)	0.8194806229722486
0.031870569450554526	0.02337778642504741	-614.9740319633041	-442.5885074823355	-19.762630713002476	-14.779881930337286	[0.011866444009337573, 0.006756487775405035, 0.004754854640304804]	3	4	(5, 7, 14, 15)	4	(5, 7, 14, 15)	0.8884273209300663
0.05292815834329036	0.04770543909694979	-734.6640372835784	-438.07209557923625	-19.29533864182138	-13.696366986653276	[0.034260941419290876, 0.010230481818670124, 0.0032140158589887883]	3	4	(6, 15, 23, 25)	4	(6, 15, 23, 25)	0.885674511779213
0.030041391332394606	0.018629764093285154	-846.6645151032783	-733.4929900006814	-20.361202103665605	-15.786560252072867	[0.008965659182831725, 0.007626778373065581, 0.0020373265373878494]	3	4	(0, 1, 5, 24)	4	(0, 1, 5, 24)	0.869470964098043
0.055607962538791064	0.03891958153195172	-759.6610776192052	-680.9430626442266	-18.735229609869236	-14.483824948746022	[0.02646134783072953, 0.010637212758002269, 0.0018210209432199204]	3	4	(3, 16, 17, 20)	4	(3, 16, 17, 20)	0.820301607841513
0.02481484298128637	0.01732114354820327	-1566.107759158239	-1372.6574390617711	-21.780577025738182	-16.76150156326389	[0.011396188944616942, 0.0050033312660554535, 0.0009216233375308747]	3	4	(14, 24, 26, 27)	4	(14, 24, 26, 27)	0.8545287434485062
0.04241184887647153	0.03698343549811279	-631.9313429998738	-305.25734868095867	-19.161478576360125	-13.558771541086227	[0.021316409159893777, 0.008682126627040092, 0.006984899711178921]	3	4	(4, 11, 18, 24)	4	(4, 11, 18, 24)	0.7887060588901268
0.06249775519232113	0.052148748746091565	-326.26089534709683	-197.47304881001645	-17.114612093592047	-12.34443984611855	[0.022972956909786763, 0.01941325726584226, 0.009762534570462543]	3	4	(2, 3, 13, 16)	4	(2, 3, 13, 16)	0.7900872508009252
0.04765523250827303	0.039314629167053944	-573.6729735736121	-388.0973737579868	-18.855453625933826	-13.743913732541344	[0.02354678451955496, 0.011950305634613101, 0.0038175390128858816]	3	4	(2, 6, 9, 15)	4	(2, 6, 9, 15)	0.8725645118629007
0.04524517073272148	0.036582075111475335	-475.49135000883695	-293.4195204683416	-18.46895866488685	-13.486650103694828	[0.018906107459033882, 0.010987710985877044, 0.006688256666564408]	3	4	(4, 18, 20, 26)	4	(4, 18, 20, 26)	0.8066937325082039
0.04378101803485155	0.03180003576720382	-546.9067432408023	-431.81135421387506	-18.84132409496584	-14.233581131992256	[0.01811144333149841, 0.010084100864282916, 0.0036044915714224957]	3	4	(3, 4, 15, 28)	4	(3, 4, 15, 28)	0.8772253033309717
