variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	eigenvalues_pre	eigenvalues	num_eigenvalues	n_tasks	combination	n_unique	combination_tuple	cos
0.0671045256442368	0.06285757727102854	-17360.877350667528	-1000000015783.3009	-44.93198841340778	-66.7282615006853	[0.022086522124504272, 0.0139268867718795, 0.011185553338173459, 0.0098700888776469, 0.006402524383421849, 0.0028007405398550625, 0.0007665727217314042, 6.563688702435503e-05]	[0.022086411038154848, 0.013148781064502546, 0.011062436628083852, 0.009445149616459618, 0.006272104992281002, 0.0007713152123612063, 7.137871818546942e-05, 1e-12]	8	8	(3, 18, 20, 21, 22, 24, 25, 27)	8	(3, 18, 20, 21, 22, 24, 25, 27)	0.8041651942442383
0.07999690990684917	0.07568590239513522	-2042.513472185366	-1000000001729.806	-40.51914285825305	-62.510202137648804	[0.02997522191506326, 0.019202631443633822, 0.011725877054378223, 0.006921789609705948, 0.004181641762543239, 0.003916582218064556, 0.0029551857062430887, 0.0011179801972170328]	[0.029968211337198125, 0.018668480312067928, 0.011511420513338477, 0.006890149155222042, 0.003924388868975777, 0.003582934325459626, 0.0011403178818732431, 1e-12]	8	8	(2, 4, 6, 7, 12, 14, 17, 22)	8	(2, 4, 6, 7, 12, 14, 17, 22)	0.7974813499163541
0.08122244098466086	0.07437157588724258	-1000000001782.3406	-2000000001540.7688	-62.3202331526192	-84.63060948735736	[0.03037642836117961, 0.025404654811160922, 0.00956391835954596, 0.006454908718832768, 0.0044232459010528505, 0.003971203630020981, 0.0010280812018677646, 1e-12]	[0.03007344734467595, 0.023618930817630092, 0.00937276135549701, 0.006210674494315215, 0.004043296115331511, 0.001052465757792798, 1e-12, 1e-12]	8	8	(2, 6, 10, 12, 19, 26, 28, 28)	7	(2, 6, 10, 12, 19, 26, 28, 28)	0.7755991193969161
0.07993151137078683	0.07004795546634568	-2340.6342816540996	-1000000002042.4308	-41.42334473037205	-63.78980869112428	[0.038314841659975195, 0.013110893738629061, 0.011492455520444067, 0.006376466337211432, 0.005058885073126532, 0.0025556618060019326, 0.0018760972781758547, 0.001146209957222769]	[0.0352024350376606, 0.01282984775052201, 0.009682703973248507, 0.0058575894952340776, 0.0032746173313696596, 0.002049828378269697, 0.0011509334990411264, 1e-12]	8	8	(6, 9, 10, 12, 20, 23, 24, 25)	8	(6, 9, 10, 12, 20, 23, 24, 25)	0.8688445884788344
0.05375587839875792	0.04728077836420805	-5139.501682797278	-1000000004659.645	-44.48728379734524	-66.58636846021149	[0.019115778330608287, 0.011181331243793674, 0.008147691989031612, 0.006185162692722631, 0.00465240256912642, 0.003240130221049535, 0.0009098257474262347, 0.0003235556049995291]	[0.018296186901297144, 0.010445737792446987, 0.007678127576547724, 0.004802665080104864, 0.004579119947070325, 0.0011549582568336915, 0.00032398280890731006, 1e-12]	8	8	(1, 6, 10, 13, 21, 26, 27, 28)	8	(1, 6, 10, 13, 21, 26, 27, 28)	0.8155167970520926
0.06229278891746531	0.0469636732843407	-1000000006011.9205	-2000000004026.1814	-65.40625404782554	-88.01999791728377	[0.02525901768961764, 0.015249334874945005, 0.010028178382348606, 0.0052996548630634575, 0.0036327243686420387, 0.0026223360753081957, 0.000201542662540362, 1e-12]	[0.01885250185931389, 0.015006463415545842, 0.006162070996825449, 0.0038932808244157703, 0.002728937994799899, 0.00032041819143984964, 1e-12, 1e-12]	8	8	(4, 8, 9, 12, 13, 13, 26, 27)	7	(4, 8, 9, 12, 13, 13, 26, 27)	0.8418147901346223
0.06082412123410245	0.05373957068318032	-1000000002678.0825	-2000000002432.578	-63.91010836116482	-86.40752330577602	[0.021640144007807793, 0.014066679607860412, 0.008181954643614773, 0.007100845182882613, 0.006615010645983129, 0.0026544637990848015, 0.0005650233458689306, 1e-12]	[0.021237388268429074, 0.013663191614744295, 0.008171482436531987, 0.006993423219306517, 0.0030939450025180464, 0.000580140139650403, 1e-12, 1e-12]	8	8	(0, 0, 13, 14, 17, 21, 22, 27)	7	(0, 0, 13, 14, 17, 21, 22, 27)	0.8231894869395066
0.08132830892909518	0.07413165054730936	-1000000002720.8215	-2000000002229.3792	-63.5298835917107	-85.47614880163809	[0.04197981858641829, 0.013665365774715147, 0.013113476315791038, 0.004849792341249248, 0.004189125845839681, 0.0029642557145867898, 0.0005664743494949699, 1e-12]	[0.03967661865513078, 0.01324571249427683, 0.01173013521820736, 0.004756650355929662, 0.004093162363792978, 0.0006293714579717475, 1e-12, 1e-12]	8	8	(5, 7, 10, 13, 14, 15, 17, 17)	7	(5, 7, 10, 13, 14, 15, 17, 17)	0.8101042615878894
0.07226389529996	0.06781371093694953	-3531.5812650295875	-1000000003008.7495	-41.96797726236865	-63.67699537424441	[0.026575517711709067, 0.017437392235562642, 0.010267230331785764, 0.0065747084034484, 0.004870927317351561, 0.003641907855628025, 0.002461616111095212, 0.0004345953333793231]	[0.02495883260227755, 0.017427810606074484, 0.010266800186372398, 0.006375930103003948, 0.004860671507008935, 0.0034612198909245895, 0.0004624460402876292, 1e-12]	8	8	(2, 4, 7, 10, 20, 21, 22, 27)	8	(2, 4, 7, 10, 20, 21, 22, 27)	0.8425614931284553
0.0816642528225265	0.07665727150970846	-1000000001350.4419	-2000000000978.0315	-61.93079111642132	-83.82455179631862	[0.03823178502626071, 0.01732196070826829, 0.010113729998051116, 0.005768411806987475, 0.005028751361769741, 0.0030714303413390746, 0.002128183578850093, 1e-12]	[0.037442649337421585, 0.017140555420332965, 0.00934808267738244, 0.005629062646238715, 0.004510700423907046, 0.0025862210024257004, 1e-12, 1e-12]	8	8	(0, 4, 9, 14, 15, 22, 22, 23)	7	(0, 4, 9, 14, 15, 22, 22, 23)	0.8522968368823517
0.09442325953270213	0.07647045482857724	-2000000001084.7202	-3000000000451.8374	-82.66033243051425	-104.56295348680987	[0.040697443378687144, 0.02008127696813284, 0.015290901046268493, 0.008968068594053748, 0.007973190916789122, 0.0014123786267707813, 1e-12, 1e-12]	[0.027541036947598928, 0.019549524287316745, 0.015279851140503448, 0.008642016607955967, 0.005458025842202147, 1e-12, 1e-12, 1e-12]	8	8	(0, 0, 6, 18, 20, 23, 24, 24)	6	(0, 0, 6, 18, 20, 23, 24, 24)	0.7905897889895007
0.05790738446838734	0.0483411303569494	-1000000001783.1066	-2000000001493.2834	-63.523200736200224	-86.00017558708996	[0.0192347252909841, 0.015632508083455357, 0.007479813401859573, 0.006139599691132786, 0.005139551216857557, 0.0031110061322928207, 0.0011701806508051494, 1e-12]	[0.01682438082405509, 0.014115767629923856, 0.006630018850710983, 0.005195113262555179, 0.004305923074784599, 0.0012699267129196903, 1e-12, 1e-12]	8	8	(0, 10, 11, 11, 12, 15, 24, 25)	7	(0, 10, 11, 11, 12, 15, 24, 25)	0.9414345654308621
0.07932021449485974	0.07109606150204946	-2441.5400122159504	-1000000001972.4149	-41.439984178044504	-63.35433912364252	[0.03262770425004826, 0.0176546609372697, 0.011430137099333468, 0.00872400119319285, 0.003340273983320354, 0.0024509769986832317, 0.0020465870775971296, 0.0010458729554147397]	[0.02901817320734052, 0.01756616680900196, 0.010957599121381063, 0.0071768489065439445, 0.0031418984529004053, 0.0020515366414927865, 0.0011838383623887722, 1e-12]	8	8	(0, 1, 3, 16, 17, 20, 21, 25)	8	(0, 1, 3, 16, 17, 20, 21, 25)	0.8229020038918677
0.07739000517875451	0.07230484403305591	-2131.778294840514	-1000000001712.6145	-41.26074403641603	-63.13599140648285	[0.03683764543146724, 0.013188916305868074, 0.010467019977978491, 0.005759801626752622, 0.004188223330874134, 0.0034314860217071466, 0.002239768975768034, 0.001277143508338766]	[0.03618789783255294, 0.013129529391043093, 0.00935182674618463, 0.005575289057913249, 0.0036264640573776988, 0.0030409355556419546, 0.001392901391342341, 1e-12]	8	8	(3, 5, 8, 9, 15, 16, 19, 26)	8	(3, 5, 8, 9, 15, 16, 19, 26)	0.7915810858891127
0.11450744439822634	0.10050263366831515	-1727.594903128485	-1000000001436.1667	-38.50441763781713	-60.89764020587656	[0.04133584771753787, 0.029409722536175204, 0.01984918229121562, 0.011221806537639318, 0.005057051074791785, 0.0034631622181636136, 0.0026781896102808177, 0.0014924824124221163]	[0.03951835003181575, 0.02302098040525918, 0.018119238950530442, 0.01086837402845263, 0.0047211262805283575, 0.002680676077323099, 0.001573887893405684, 1e-12]	8	8	(0, 2, 4, 7, 16, 19, 23, 26)	8	(0, 2, 4, 7, 16, 19, 23, 26)	0.771969043292365
0.0659180468681015	0.05473080123693306	-1000000001483.3411	-2000000001073.3088	-62.62092531092948	-84.91701345741089	[0.024961463846879355, 0.015315544437399416, 0.008244344053896735, 0.007244151224217262, 0.005128509896023954, 0.0034452695461816476, 0.0015787638625031344, 1e-12]	[0.019513760405155713, 0.015006792220853871, 0.008208889112151603, 0.005408683361856669, 0.004134934635825959, 0.002457741499089238, 1e-12, 1e-12]	8	8	(0, 3, 5, 9, 12, 13, 13, 22)	7	(0, 3, 5, 9, 12, 13, 13, 22)	0.9051428257980473
0.0807494428379347	0.07407580250638207	-2374.253345165258	-1000000001980.4626	-40.645386543311076	-62.721478352873284	[0.027071831028893635, 0.01969730683020878, 0.013953398234744018, 0.006978607857016648, 0.006328657314001072, 0.003725557461168788, 0.002146038248594844, 0.0008480458633069267]	[0.026495187599739456, 0.019684832952147676, 0.012644015831549893, 0.006375489841437083, 0.004560139768558517, 0.0034437714666644445, 0.0008723650452850002, 1e-12]	8	8	(2, 10, 11, 15, 20, 21, 26, 28)	8	(2, 10, 11, 15, 20, 21, 26, 28)	0.8464166924385337
0.06216271596017903	0.058797386144574686	-2001.2031791624427	-1000000001544.9774	-41.74617781370982	-63.35317838348881	[0.022839882258869, 0.01318594912658563, 0.009879023594580864, 0.0053765921261072274, 0.003994435656937043, 0.0027857320845336596, 0.0022540092747372472, 0.00184709183782835]	[0.022506333682899168, 0.012599835027750058, 0.009804222550538857, 0.0053590062817840045, 0.003960768712965626, 0.0024431963938005142, 0.0021240234938364544, 1e-12]	8	8	(1, 4, 5, 8, 12, 16, 21, 27)	8	(1, 4, 5, 8, 12, 16, 21, 27)	0.7913059046947118
0.07212393934644729	0.048337978519264045	-4000000000473.346	-5000000000410.558	-127.95337409439179	-151.6988796098133	[0.03714620548237269, 0.02146140786477111, 0.010203102015647917, 0.0033132239796555777, 1e-12, 1e-12, 1e-12, 1e-12]	[0.0333727737643576, 0.011565325311431694, 0.00339987943847475, 1e-12, 1e-12, 1e-12, 1e-12, 1e-12]	8	8	(2, 8, 8, 10, 10, 28, 28, 28)	4	(2, 8, 8, 10, 10, 28, 28, 28)	0.9362655285323774
0.07625817506540312	0.06354578842758413	-1000000002924.136	-2000000002616.349	-63.314705515660734	-86.03523051899762	[0.032237205611500674, 0.018897884815651647, 0.009211803007967602, 0.007222125128675253, 0.004751610044702891, 0.0034599234318979767, 0.0004776230240070824, 1e-12]	[0.03144768148004032, 0.013220926827787532, 0.00736908636974315, 0.007041349903144302, 0.003961375522157019, 0.0005053683227117954, 1e-12, 1e-12]	8	8	(1, 2, 10, 15, 15, 21, 22, 27)	7	(1, 2, 10, 15, 15, 21, 22, 27)	0.8504355616051461
0.09584557361311831	0.08459584946444204	-2000000002051.009	-3000000001816.3574	-84.31556459981395	-106.68631270295086	[0.050433998823145414, 0.022802098904969433, 0.010633804724594813, 0.007124769161793521, 0.004190529557457215, 0.0006603724391579063, 1e-12, 1e-12]	[0.04504848236190847, 0.021481844321445613, 0.010550757883617552, 0.006851136277078688, 0.0006636286173917305, 1e-12, 1e-12, 1e-12]	8	8	(2, 2, 13, 17, 21, 21, 26, 27)	6	(2, 2, 13, 17, 21, 21, 26, 27)	0.7995587188863098
0.07634812332155756	0.0687419161304321	-8322.229951119181	-1000000006928.2733	-44.94679820108573	-66.97481464733576	[0.038868505323377704, 0.013909476976698063, 0.008800459154038749, 0.0072681899858977736, 0.003978812069048251, 0.002978578790315128, 0.0002907117936730122, 0.0002533892285088796]	[0.03780375482649384, 0.013132524539957158, 0.007318921578208224, 0.006659740126156941, 0.0031607994607533245, 0.00039544566561720596, 0.00027072993224539816, 1e-12]	8	8	(4, 5, 8, 15, 17, 19, 25, 26)	8	(4, 5, 8, 15, 17, 19, 25, 26)	0.7977906469938644
0.07308739301451422	0.06311893828134231	-2000000003309.443	-3000000003082.5405	-85.23459495597055	-107.91143157223536	[0.031522215002575085, 0.014801356128129167, 0.01240905590199617, 0.008403137227087343, 0.005598515144920581, 0.0003531136078058864, 1e-12, 1e-12]	[0.028461686855394772, 0.014568543359317334, 0.012407779914921402, 0.007318810770875175, 0.0003621173778336215, 1e-12, 1e-12, 1e-12]	8	8	(3, 12, 13, 13, 18, 25, 25, 26)	6	(3, 12, 13, 13, 18, 25, 25, 26)	0.8081806949380357
0.10680131965802192	0.09998156728780165	-1836.8429156882248	-1000000001141.3622	-38.88822435372397	-60.17763127327231	[0.04078497345597122, 0.022791700391398988, 0.018811218262474047, 0.011203084142333489, 0.005827525462181275, 0.00392613570738646, 0.00205381561106339, 0.0014028666252130458]	[0.036937541664241264, 0.02189497222367088, 0.018800513078837452, 0.010858928063864461, 0.005516965386157249, 0.0039188363640490125, 0.002053810505981333, 1e-12]	8	8	(2, 3, 5, 8, 9, 14, 16, 23)	8	(2, 3, 5, 8, 9, 14, 16, 23)	0.7751476964278602
0.06594240543415197	0.058371279818026846	-2000000000899.0396	-3000000000697.144	-83.93266781212174	-106.4512624472134	[0.026224938713543967, 0.016903790264164654, 0.009315721528113606, 0.005723551208432053, 0.0042752352389813855, 0.0034991684789163146, 1e-12, 1e-12]	[0.025709655106523056, 0.016866656936502498, 0.006757612093362841, 0.0051343142755626795, 0.0039030414030757745, 1e-12, 1e-12, 1e-12]	8	8	(0, 2, 6, 6, 7, 7, 25, 28)	6	(0, 2, 6, 6, 7, 7, 25, 28)	0.8269986642323971
0.059701117242355106	0.0493245290029152	-8603.483587801104	-1000000008419.9403	-44.730276705090034	-67.54147427261958	[0.017418367967605694, 0.015203599785840828, 0.011479089108065468, 0.007531074512001538, 0.0049022700929792365, 0.0016968130124379406, 0.001320871415916701, 0.0001490313475077008]	[0.01735513871214489, 0.01322365217469987, 0.008585970960227157, 0.006982089093183031, 0.0016995128457840615, 0.0013285973556394534, 0.00014956786023673715, 1e-12]	8	8	(1, 5, 9, 11, 20, 24, 25, 26)	8	(1, 5, 9, 11, 20, 24, 25, 26)	0.8669012172254055
0.10796552161353334	0.09540504595722542	-1000000002063.1713	-2000000001598.444	-61.583952481772606	-83.73586324899912	[0.05072392967780444, 0.027852362610988144, 0.012614607658549529, 0.00752794988529002, 0.00489023776706403, 0.003594682442225749, 0.0007617515706114403, 1e-12]	[0.04382016079058111, 0.02737639109031708, 0.01104882044565354, 0.0073824831548302975, 0.004874655140861522, 0.0009025353329818656, 1e-12, 1e-12]	8	8	(0, 2, 14, 17, 19, 19, 20, 28)	7	(0, 2, 14, 17, 19, 19, 20, 28)	0.7830571659100173
0.06804934851451301	0.06100285104441013	-2000000000974.1047	-3000000000643.3823	-83.98214897253055	-106.06108856819121	[0.027434435007486567, 0.016459758324257834, 0.011167250293073316, 0.006431598274422514, 0.003886637220769731, 0.0026696693925030513, 1e-12, 1e-12]	[0.026722074412474886, 0.014725375975614933, 0.009560396247141627, 0.006381678881017455, 0.0036133255251612297, 1e-12, 1e-12, 1e-12]	8	8	(5, 5, 12, 13, 14, 14, 18, 27)	6	(5, 5, 12, 13, 14, 14, 18, 27)	0.7946717841780532
0.06527795908645317	0.06262999644472023	-1979.0015572018883	-1000000001415.9265	-41.42691456830009	-62.84265403365983	[0.025378555199084357, 0.012212155005944627, 0.00953487763022109, 0.006716624919919953, 0.004200318848590692, 0.0032696224726958263, 0.0024195639233089727, 0.0015462410866876565]	[0.025154241008773708, 0.012086588897430483, 0.009449527488025118, 0.006670784689105076, 0.0042001655061151355, 0.002824178977075774, 0.0022445098771949413, 1e-12]	8	8	(0, 4, 7, 8, 10, 13, 18, 25)	8	(0, 4, 7, 8, 10, 13, 18, 25)	0.7856714209803571
0.09716344268874626	0.08130911313477092	-2000000001091.4954	-3000000000747.9805	-83.11125058861766	-105.44982247910765	[0.03583230437312625, 0.03405001448981002, 0.015575429260927589, 0.006154903221202089, 0.0036859685615635504, 0.0018648227801167537, 1e-12, 1e-12]	[0.035031333869038825, 0.02334042540318699, 0.01497685983485893, 0.005650139726276258, 0.0023103542984099223, 1e-12, 1e-12, 1e-12]	8	8	(7, 7, 7, 17, 18, 23, 27, 28)	6	(7, 7, 7, 17, 18, 23, 27, 28)	0.7746640960809227
0.07505347286537312	0.07093914733004082	-1858.321642640482	-1000000001446.0234	-40.471759387294725	-62.26325445339536	[0.028080271414128496, 0.012748782426381156, 0.011628522562113866, 0.01058176596814553, 0.004510801823817085, 0.0033315932755194648, 0.002674914060506651, 0.001496821334760863]	[0.02743328866393171, 0.012740785463164489, 0.011363483195086116, 0.010347681516415784, 0.004510705525643039, 0.00276885408668783, 0.001774348878111851, 1e-12]	8	8	(1, 3, 7, 9, 15, 18, 21, 28)	8	(1, 3, 7, 9, 15, 18, 21, 28)	0.7976528765733862
0.10167569441837174	0.08965393474307566	-1000000001378.2656	-2000000000929.6472	-61.30589641905019	-83.25010183130482	[0.051807875718053883, 0.02174955912798058, 0.012094161297740347, 0.006253833643732894, 0.0046489685444705475, 0.0033150907256270447, 0.0018062053597664414, 1e-12]	[0.04425268529850224, 0.021618275754788155, 0.01124498845707751, 0.005884098201270176, 0.0034453342515095146, 0.003208552777928067, 1e-12, 1e-12]	8	8	(2, 2, 3, 4, 14, 16, 22, 27)	7	(2, 2, 3, 4, 14, 16, 22, 27)	0.7937703333991504
0.0766165515949346	0.07133127177895812	-4328.25102470198	-1000000003522.9424	-43.5157959101918	-65.34085182562654	[0.035369144392398785, 0.01933895668950318, 0.008391158746250084, 0.006413817865364171, 0.0034177162924557236, 0.002232318093550386, 0.0010069083510432588, 0.00044653116436902144]	[0.0349588270625627, 0.019095627636000784, 0.007697163653247644, 0.00532980310595875, 0.002673821154679178, 0.0010070012624763815, 0.000569027903032685, 1e-12]	8	8	(0, 6, 10, 19, 21, 22, 23, 27)	8	(0, 6, 10, 19, 21, 22, 23, 27)	0.793475714063444
0.08411051926108774	0.06451297116745604	-1000000005801.4684	-2000000005582.6204	-64.94179855436225	-87.60718586640618	[0.05062760258957404, 0.012618603330638108, 0.009116249070967725, 0.004873617304575602, 0.004128481517030296, 0.0025354819144743626, 0.0002104835328276032, 1e-12]	[0.03719962122176437, 0.011401279180838487, 0.00853228615022264, 0.004633332200971898, 0.0025355087184647223, 0.00021094369319392875, 1e-12, 1e-12]	8	8	(1, 6, 8, 15, 17, 17, 19, 27)	7	(1, 6, 8, 15, 17, 17, 19, 27)	0.8175638382544707
0.08187199720421062	0.07771064374775208	-2476.5803904610375	-1000000001649.9513	-41.545124246356906	-62.774652994768054	[0.03825872160169561, 0.0189307015943829, 0.007555931140047999, 0.006711706255256186, 0.004244708468397187, 0.003556177389365472, 0.0015790786279382847, 0.0010349721271269623]	[0.03725784273724605, 0.018630256212118345, 0.006717389871472083, 0.006459680045977543, 0.004244665201846957, 0.0029552968265326713, 0.001445512851558433, 1e-12]	8	8	(6, 7, 8, 12, 16, 23, 24, 27)	8	(6, 7, 8, 12, 16, 23, 24, 27)	0.7721601128759072
0.08541342072094006	0.07799646452185441	-1000000001393.4174	-2000000001104.3423	-61.66277255539595	-83.98509877760968	[0.039037320652676566, 0.018598022530773778, 0.010493579143978901, 0.006346910179909305, 0.005201146491259624, 0.004142909545183419, 0.0015935321761584645, 1e-12]	[0.03836008694783639, 0.017130567871410228, 0.010150566215684716, 0.006144782550386605, 0.004311949300929208, 0.0018985116336072722, 1e-12, 1e-12]	8	8	(0, 0, 4, 12, 14, 15, 23, 25)	7	(0, 0, 4, 12, 14, 15, 23, 25)	0.8697309788610431
0.07374165369102914	0.06298984464846664	-4291.81720166926	-1000000003659.914	-42.58671339116366	-65.01584782055086	[0.03589495238281226, 0.01208994178167965, 0.008572973767327156, 0.00532171142984218, 0.005274911503285619, 0.003882815989258607, 0.002371896085230382, 0.0003324507515932832]	[0.0308734601272751, 0.011994493185645428, 0.008164350494662395, 0.0052945841085171395, 0.0038834559009994353, 0.002388355654276765, 0.0003911451760903917, 1e-12]	8	8	(1, 7, 13, 14, 18, 19, 21, 22)	8	(1, 7, 13, 14, 18, 19, 21, 22)	0.8181360672890311
0.07954112776698091	0.07326073207827208	-1950.9575260768945	-1000000001669.4448	-40.55984739932018	-62.88704762174365	[0.0295672565837975, 0.021643827771479905, 0.00867876993493939, 0.007187041225652711, 0.005218180906325836, 0.0031411067137038836, 0.0027617286602396535, 0.0013432159708420329]	[0.029547913650513947, 0.021568764000905384, 0.008384265535042413, 0.005386753740929319, 0.003925184933521233, 0.0030149385363967395, 0.0014329116799630477, 1e-12]	8	8	(0, 2, 8, 12, 14, 17, 21, 28)	8	(0, 2, 8, 12, 14, 17, 21, 28)	0.7857366044176501
0.09787296723837983	0.08197630155349879	-2000000001330.412	-3000000001133.804	-83.6758883926674	-106.51561975305376	[0.05112697047755564, 0.02380201450209778, 0.011142267272168922, 0.0064476822609216685, 0.00406908410394554, 0.0012849486196902802, 1e-12, 1e-12]	[0.04472726915173847, 0.022015425748544978, 0.009664127369221167, 0.0041878056479073686, 0.0013816736330868032, 1e-12, 1e-12, 1e-12]	8	8	(2, 2, 3, 3, 8, 15, 22, 25)	6	(2, 2, 3, 3, 8, 15, 22, 25)	0.9137619464462668
0.08744772464492591	0.07578433401293176	-1000000001628.0193	-2000000001216.4224	-62.35847782756178	-84.43425078193809	[0.03731410086921273, 0.02647323491833588, 0.01045813730286972, 0.005431042712326751, 0.003833155117890896, 0.002132939293225839, 0.0018051144300640948, 1e-12]	[0.03125313163155921, 0.026471197796084988, 0.007265905306345652, 0.005196412775098856, 0.0037880241373763187, 0.001809662364466739, 1e-12, 1e-12]	8	8	(1, 1, 6, 13, 20, 21, 23, 27)	7	(1, 1, 6, 13, 20, 21, 23, 27)	0.8222487554339409
0.08562403581441516	0.07947687088927068	-1000000001838.4186	-2000000001186.5115	-62.729764294196954	-84.17970349075574	[0.041874335821876926, 0.020162838424514145, 0.0089968494344566, 0.007278299948917514, 0.004113506561976685, 0.0018121158474011985, 0.0013860897742720866, 1e-12]	[0.03929903454573371, 0.020156593090385123, 0.007969754934667004, 0.006325386747228568, 0.003994656035911428, 0.0017314455333448363, 1e-12, 1e-12]	8	8	(6, 8, 12, 17, 23, 24, 24, 27)	7	(6, 8, 12, 17, 23, 24, 24, 27)	0.7873718354561742
0.06274173001388268	0.05777818214688377	-1000000003840.9585	-2000000003482.552	-64.34920316646242	-86.49773247151305	[0.026912457255128676, 0.01036791759441672, 0.009292331049772362, 0.007469204537419418, 0.004410195022070988, 0.003954755680784428, 0.00033486887329008466, 1e-12]	[0.026573385574979506, 0.009961365418496447, 0.00918558353046471, 0.00732637686760469, 0.004383163383031242, 0.00034830737030718255, 1e-12, 1e-12]	8	8	(0, 13, 18, 21, 22, 26, 26, 28)	7	(0, 13, 18, 21, 22, 26, 26, 28)	0.7938235319580506
0.06765609557511702	0.06504777924022472	-2249.916198912438	-1000000001707.1337	-41.43316088343133	-62.88649225544933	[0.02466501498573149, 0.01399694508974673, 0.008837335871219426, 0.00834432128998062, 0.0045879474952981525, 0.004275759286837233, 0.0018545233313859134, 0.0010942482249174657]	[0.024629500198641387, 0.013992200849143295, 0.008638341848272323, 0.008326259466572845, 0.004282797889792212, 0.004039959037632927, 0.001138719949169732, 1e-12]	8	8	(0, 3, 7, 8, 13, 14, 18, 22)	8	(0, 3, 7, 8, 13, 14, 18, 22)	0.8100517989471084
0.10573638803030878	0.09238654035910587	-1000000001488.1823	-2000000001058.6284	-60.96992235226152	-83.1249136942489	[0.04278948519822422, 0.028208731648386394, 0.01627333446600608, 0.010014656970705011, 0.0045869321020469405, 0.002159776377514489, 0.0017034712664256374, 1e-12]	[0.036556968378199974, 0.02820866285186317, 0.014225292920748638, 0.00796683797634951, 0.0034772700314346584, 0.001951508198509919, 1e-12, 1e-12]	8	8	(7, 10, 13, 13, 15, 16, 20, 23)	7	(7, 10, 13, 13, 15, 16, 20, 23)	0.7832354432527658
0.08033121021781103	0.07552258265860304	-1000000001235.673	-2000000000826.7437	-61.416086089623086	-83.24740605630758	[0.029259018172493025, 0.021333281907476794, 0.011848421028226249, 0.006735997140502939, 0.004975331991654451, 0.004075756148502314, 0.0021034038279552597, 1e-12]	[0.029239055776505315, 0.02026589210452246, 0.011819379968987449, 0.005810017211841041, 0.0047838266513728755, 0.0036044109433739113, 1e-12, 1e-12]	8	8	(2, 3, 9, 12, 14, 19, 21, 21)	7	(2, 3, 9, 12, 14, 19, 21, 21)	0.8109345891810661
0.0646117762637779	0.05691110608697291	-1000000002367.2388	-2000000002063.236	-64.14769396850951	-86.23861838500076	[0.02823911043397727, 0.014459690412228733, 0.009501082418738503, 0.006181118900978127, 0.0031820814054379625, 0.002238781799374763, 0.0008099108920425278, 1e-12]	[0.02448293472530479, 0.014032340850960967, 0.00926881626851729, 0.00606405812081202, 0.0022528835221342297, 0.0008100725972436132, 1e-12, 1e-12]	8	8	(4, 5, 8, 10, 10, 13, 19, 26)	7	(4, 5, 8, 10, 10, 13, 19, 26)	0.7962794158379038
0.10060034854596515	0.09295868624618611	-1000000000980.8881	-2000000000683.069	-59.86365693870792	-82.12260476343637	[0.039070298000939196, 0.02481797869784724, 0.013487415589882052, 0.009616093212322936, 0.006202549166611777, 0.004623094847173087, 0.0027829190301888566, 1e-12]	[0.03906454655551222, 0.024792742932874107, 0.010091604864854631, 0.009071070251454311, 0.005537855470625566, 0.004400866168865278, 1e-12, 1e-12]	8	8	(12, 12, 13, 15, 19, 23, 27, 28)	7	(12, 12, 13, 15, 19, 23, 27, 28)	0.785650173645066
0.07099670269308124	0.06183753560628553	-1000000003543.2825	-2000000003018.2173	-64.53184305235447	-86.4931928563888	[0.03712176838602006, 0.012953457669876881, 0.007934890336556743, 0.005942366586489041, 0.0041108969176714485, 0.00253444216538504, 0.00039888063008202345, 1e-12]	[0.03191437396701837, 0.012812779070630276, 0.007115531111602226, 0.005776281072886217, 0.003789624911254309, 0.00042894547089412677, 1e-12, 1e-12]	8	8	(7, 7, 10, 12, 17, 19, 27, 28)	7	(7, 7, 10, 12, 17, 19, 27, 28)	0.7812135028171552
0.09458231014457266	0.0857477076596082	-1000000004255.7145	-2000000003816.6687	-63.053387055188786	-85.62606356206486	[0.039890748405295745, 0.025660170076078827, 0.011726410256720386, 0.0090266467966538, 0.005737973362030107, 0.002244128992185374, 0.00029623225460842327, 1e-12]	[0.039890552609336764, 0.024245285867678542, 0.011721099216025696, 0.007007614393872952, 0.002563901997072776, 0.00031925357362146356, 1e-12, 1e-12]	8	8	(2, 3, 5, 5, 6, 12, 18, 19)	7	(2, 3, 5, 5, 6, 12, 18, 19)	0.793776062564897
0.11633137872540107	0.10385176918054279	-1000000002424.9076	-2000000001791.738	-63.60034914779861	-85.07559540869183	[0.06688985332239453, 0.03430286625230737, 0.005713694022794223, 0.004163902727875432, 0.0025856710937145694, 0.0016458259296799206, 0.001029565375635026, 1e-12]	[0.058853905570361215, 0.03196941029873678, 0.005343201822294736, 0.004082793653616708, 0.0025064646085566646, 0.0010959932249766727, 1e-12, 1e-12]	8	8	(0, 6, 8, 17, 18, 23, 23, 25)	7	(0, 6, 8, 17, 18, 23, 23, 25)	0.7775913343434863
